Age,Nationality,Gender,Income,Booking_Channel,Month,Occupancy_Rate,Travel_Frequency,Spending
57,USA,Female,47920.13240740396,Digital,3,0.7863885057815071,2,397.26955149103003
38,USA,Female,29822.749168616057,Digital,5,0.7087170814849485,1,260.5217006798727
44,India,Male,33562.44595177659,Digital,7,0.7596020108220229,2,320.5388289064394
54,UK,Female,49206.900819303424,Traditional,9,0.7098858821997387,1,11.084452067409835
37,USA,Male,32701.781300820974,Digital,6,0.8061893523389152,1,326.0488152300405
57,USA,Male,38179.61237523345,Traditional,3,0.8052173615900591,3,289.6046931327024
47,India,Female,18324.667142301623,Traditional,7,0.7825726014270309,4,159.77592441394168
46,USA,Male,29602.982102176145,Digital,4,0.8498222581930001,4,385.3072458336408
57,USA,Male,44811.86068122548,Digital,3,0.7851918707452968,2,329.85050304662315
54,Others,Female,10120.447215088967,Traditional,7,0.7988459747131361,1,16.47925864487459
46,UK,Male,24353.29765272316,Digital,11,0.7546999623459694,2,113.69726076571516
61,UK,Male,23164.947611755117,Digital,11,0.6848362756203964,6,304.8671598295531
39,India,Female,33728.85009125349,Digital,7,0.792733014367829,4,352.1624647842652
56,India,Male,55494.797546352005,Digital,4,0.786202586982287,3,522.7612265396501
55,India,Male,39053.36665595043,Digital,12,0.8854954340703854,5,652.7545565163515
46,UK,Female,46121.566944173996,Digital,7,0.833372301199161,3,223.686998726993
53,Germany,Female,13402.616689391512,Traditional,11,0.779343944026185,2,49.25260170969351
37,USA,Female,35363.21348479965,Digital,2,0.8070831512369638,7,712.9983106090472
59,India,Female,34464.962294738,Digital,1,0.8453508981834827,7,790.236252283911
48,India,Male,19357.551122639372,Traditional,12,0.8258377513494933,2,411.94713288620176
44,Others,Male,35530.5262753448,Traditional,2,0.8834452917165392,2,178.3426350748175
60,UK,Female,70427.32830179264,Traditional,4,0.7605301790389891,2,109.13648513177785
42,India,Male,32759.951937814465,Digital,8,0.8487517103476876,5,454.31587389924704
35,USA,Male,42530.453542226394,Traditional,3,0.7788563832332949,2,226.37225473841974
34,UK,Female,22977.23536219793,Digital,10,0.8096808247383493,3,143.82739856238982
56,USA,Female,23125.074249266825,Digital,6,0.7721161502613414,3,285.8533888630484
37,India,Male,13294.224465842237,Digital,6,0.7928995913493136,6,283.76579623611195
67,USA,Female,23215.567987609676,Digital,9,0.8105781030139478,5,378.80781361758847
29,UK,Female,10982.087435576212,Traditional,9,0.8296626782138905,3,0.0
66,USA,Female,77459.93757260841,Digital,4,0.8030678570688663,1,394.69970486020094
52,India,Male,31191.79196515418,Traditional,9,0.6756925160764882,2,170.93854297173402
49,Others,Female,18528.036224196636,Traditional,6,0.7961525620850219,4,8.993357464530277
44,USA,Male,51536.31689228675,Digital,2,0.8735200381160076,4,655.1941419042467
53,India,Male,18856.05868117486,Digital,10,0.7957564101765311,3,204.7868547097844
49,India,Male,22517.162813049737,Digital,11,0.8749240920063357,4,219.7631173747123
61,USA,Female,34183.59886708163,Digital,6,0.7939901627866522,3,383.7824638094632
51,Germany,Female,36841.6580341275,Digital,2,0.7214009289600194,7,560.6257519173669
51,USA,Female,42459.57096235094,Traditional,8,0.7783522576967621,1,88.14336428318217
46,India,Female,37407.544189824956,Digital,4,0.7720783157291508,5,441.5791202425378
49,UK,Female,22903.817246049788,Digital,5,0.788523346883259,3,154.1245853570742
53,UK,Male,26906.35889393741,Traditional,8,0.7407340778798871,2,0.0
32,UK,Male,24363.136082696532,Digital,11,0.7995589266548423,4,234.0136959305577
36,India,Male,19741.513281635744,Traditional,8,0.7835870079666581,1,245.66647211227183
57,USA,Female,33809.757354033834,Digital,12,0.8643930928689296,3,647.6781034992955
51,Germany,Male,12876.454249116821,Digital,12,0.7394881439044163,7,406.4787971953777
48,India,Male,34406.692696144484,Digital,6,0.8122834343317324,5,423.1547930407002
50,Others,Female,17321.01926244536,Digital,4,0.8205514061308722,1,206.03080810492366
53,Others,Female,78408.75032443099,Digital,1,0.8387490444503808,4,626.2517207986929
44,Others,Male,21591.452723716568,Traditional,12,0.7818206061590786,1,204.55862805949394
42,India,Male,16372.2863056444,Digital,7,0.8110400497296268,8,348.18158801633024
51,India,Female,30895.783670098426,Traditional,8,0.8176639062723141,6,363.0617480465245
40,Germany,Female,28557.628372272145,Digital,9,0.7175818099752826,7,218.0714997912008
54,India,Female,76278.55233147436,Digital,2,0.7836149704272267,2,660.5365252582749
32,USA,Female,24605.835472990962,Digital,1,0.7983667468066505,4,478.8862365019837
60,Others,Male,9984.468484022747,Traditional,4,0.8042289110058729,4,0.0
54,Others,Male,33137.42229657076,Digital,5,0.8036169496147737,5,281.146356052651
52,India,Female,16566.962081821846,Digital,10,0.8218760646153983,3,386.9812831610815
59,USA,Male,26565.99749381611,Traditional,12,0.8968802463497082,3,416.26763345508374
66,India,Male,29046.546249583545,Digital,1,0.7702285713127507,3,484.5985510812375
60,Others,Female,21272.773047611438,Traditional,5,0.8190585886276621,1,74.64525327306205
31,Others,Male,31088.157209924768,Digital,6,0.865065159299969,2,140.12967820393712
37,USA,Male,23473.98268335164,Traditional,3,0.7100680690019362,3,136.46220092524214
43,USA,Male,28813.533876907863,Traditional,12,0.8134065539882056,1,409.11957972229123
50,Others,Female,21869.862434950395,Traditional,7,0.7159810346754144,4,76.36827933745707
55,India,Female,35605.8093269179,Digital,6,0.9092788870231269,2,309.0118686742352
42,India,Male,34695.965649135476,Digital,4,0.8261025367148941,5,460.33290380690494
51,Others,Female,27391.907104841255,Traditional,3,0.8193545328902181,3,123.55964169238189
42,USA,Female,50381.77910148262,Digital,5,0.7063312985464749,5,464.3328135582599
43,UK,Female,26804.285430143576,Digital,3,0.7747754090271904,5,240.13846682084588
35,USA,Male,41450.60970494149,Traditional,10,0.7750101970712614,1,113.53589360530253
40,India,Male,14978.236473416546,Digital,9,0.8883227776959395,7,341.9916227024026
36,Others,Female,22586.639764269014,Digital,9,0.8364600618427883,4,146.4692500862904
40,India,Male,41991.34825465143,Digital,6,0.7173536651291889,3,365.4590327861262
60,Others,Male,31712.639325295964,Digital,11,0.8234751126175984,5,238.0806620506932
40,UK,Male,15581.266603563896,Digital,6,0.7248547858213883,4,153.23193354551768
76,India,Male,23764.43633928246,Traditional,12,0.7185333396177854,3,337.7222836841743
54,USA,Male,24795.433210696337,Digital,4,0.8226711041846788,4,283.28381140161105
51,India,Female,43203.295586792985,Traditional,4,0.8372384565493222,4,311.9735671896374
41,India,Male,55403.920399760755,Traditional,2,0.8229376795016119,3,590.932781570043
57,USA,Male,26949.905085641825,Traditional,10,0.8939791291040659,3,267.4509152403865
44,India,Male,52023.263104648344,Digital,4,0.8184376268163857,8,687.8858474217598
51,India,Female,35143.8533456186,Traditional,8,0.8085047104386536,3,225.65904035332372
75,Germany,Female,20699.340346333058,Digital,10,0.7391995280829126,1,73.47202680210356
49,UK,Female,19817.246741493065,Digital,2,0.8428806839326375,8,489.7716563217368
61,Germany,Male,31994.06456714174,Traditional,9,0.7174277874817905,1,0.0
42,USA,Female,38880.729315054574,Digital,1,0.9010184536908958,4,687.1193955902365
49,USA,Female,103092.077268094,Traditional,2,0.843539897112994,1,450.92155861749916
67,UK,Female,14384.22902084965,Digital,2,0.9394898676647199,5,472.65083659263314
43,India,Female,42809.52737953081,Traditional,11,0.8194664054287303,2,320.7870228242852
68,USA,Male,25358.381947976337,Digital,6,0.8460083030545336,4,372.4986785178619
57,Others,Female,14262.036652209468,Traditional,7,0.7861414445008664,1,33.346223715978574
44,Germany,Female,21907.1080466204,Digital,3,0.7978360206055933,4,155.37807536325192
56,India,Male,35388.470281631875,Digital,11,0.7474233045588348,7,563.8205753999848
59,USA,Male,142137.74272915977,Digital,9,0.7276145675716166,6,1083.757281013807
56,Germany,Female,20088.98817956054,Digital,5,0.8094748903456661,5,116.02491178103077
34,UK,Male,12517.846627562138,Digital,5,0.7975408746913084,3,195.24967152984635
42,Germany,Female,25248.07915516909,Digital,11,0.7462013141950754,4,228.28020925980647
47,Germany,Male,7806.250057398802,Digital,12,0.7550634128839177,6,321.09063127876806
49,Others,Male,21036.65368258106,Digital,4,0.8016234995353988,3,176.35744074320647
56,India,Female,33305.49739418806,Digital,9,0.7453439125109209,5,418.1632886435366
51,USA,Male,49156.54593823299,Traditional,8,0.817832253973757,1,273.06759149590744
36,UK,Female,35839.68667465165,Traditional,12,0.746895541643988,5,328.8504695501326
53,UK,Male,17123.639086072504,Traditional,4,0.8127927239963074,1,91.62382460131968
56,Germany,Female,20428.637464000614,Traditional,4,0.7424643943969944,5,168.65041258913234
55,USA,Male,22525.53182887799,Digital,2,0.742674221158738,1,440.50121615207297
60,USA,Male,18796.64791833932,Digital,9,0.6818884420079905,1,289.825451773993
58,Others,Male,25718.02507145998,Digital,3,0.7919860505007945,5,255.97916915615605
54,Germany,Male,11651.698305921716,Traditional,4,0.8727032383651746,3,183.88740426505274
49,Others,Male,17902.337138708088,Traditional,7,0.8698665406958134,1,0.0
33,Germany,Female,13392.003044284853,Digital,10,0.8162033751730458,9,124.25343258795361
54,UK,Male,28993.924677579358,Digital,8,0.6999492758803229,3,86.47538744367716
52,UK,Female,54215.11643914223,Digital,8,0.8421937596616963,3,273.20352605555325
52,Others,Female,11489.697101803638,Digital,4,0.8112833136760474,3,185.70672188841618
37,UK,Female,8721.013686087354,Digital,7,0.779674842015433,5,99.1263810732196
39,UK,Male,20693.120009673337,Digital,10,0.8603683063956831,3,152.5168094456631
60,USA,Female,33300.04429297581,Traditional,1,0.8307722343404258,1,361.1580675439608
49,India,Male,36856.77600649715,Digital,6,0.8980774521392945,4,340.2749683764262
56,Germany,Female,17620.878253655792,Traditional,6,0.7297180583025983,1,47.78607351160943
50,India,Female,29886.00108767438,Traditional,6,0.7336284846382676,1,92.55088139078306
50,USA,Female,39704.51997140345,Traditional,12,0.7420510274633771,2,461.3139701514806
59,India,Female,55585.66117432629,Traditional,2,0.7857489244654379,3,495.2454212529533
44,USA,Female,12430.901685565274,Traditional,8,0.8794086127398205,2,224.09128034012443
50,USA,Male,27474.00018427591,Traditional,5,0.7688203737323115,1,186.10071050139254
45,India,Female,36767.49718008827,Traditional,5,0.7698897909720883,1,109.25621809386938
45,Others,Female,13919.025826272346,Digital,2,0.8208645966757312,3,357.3912677799035
46,India,Male,78515.38909561092,Traditional,4,0.8421577723897252,4,444.91379213968935
52,USA,Male,24046.87111721038,Traditional,12,0.6881604202842669,4,500.83923437796653
45,USA,Male,32364.543450390447,Traditional,9,0.8519857438094293,1,218.73620735634194
62,UK,Female,29085.96540756056,Traditional,9,0.7672391847032515,1,86.27568974117845
41,India,Female,24583.302067612552,Digital,6,0.7948787643019937,2,281.90371176295287
48,Others,Female,8749.164386431197,Digital,11,0.8709132066368769,1,62.945416398747426
45,UK,Female,17777.21280296852,Digital,9,0.7891778200352764,2,134.82528894151594
64,Germany,Female,36854.030886197295,Digital,4,0.7234064739907047,6,357.7780977832466
51,India,Female,27917.738232089483,Traditional,11,0.7263047349534528,1,129.9894109253616
60,UK,Male,14425.934162870879,Digital,1,0.798544405943532,5,387.567320064481
35,India,Male,52485.97199916496,Digital,2,0.7832817632417624,5,731.2302191364022
52,Others,Female,18668.86705387853,Digital,1,0.8029736587084768,5,462.1123001754664
58,UK,Female,17067.299353643237,Digital,8,0.7799361009485182,2,82.02042642636275
50,India,Female,35603.28375658736,Traditional,9,0.8620713425142437,3,281.432878296857
60,India,Female,48573.83123504942,Traditional,10,0.8012383619907535,1,173.97788255332824
44,USA,Female,108697.26088855218,Digital,12,0.7118511171486981,5,955.7273594633347
64,UK,Male,33310.17063560831,Digital,6,0.8408266495931704,7,430.2922538296327
72,USA,Male,59005.44998815381,Digital,2,0.8953135472080089,5,767.29335462107
46,UK,Female,17103.132288905137,Digital,6,0.8077465490594098,3,228.15609020687162
45,India,Male,19782.06612784778,Digital,9,0.8116275181720163,2,252.21162221067013
64,UK,Female,22723.744609411067,Traditional,12,0.7610057493968646,1,306.5531699858396
65,Others,Female,23238.948336266043,Digital,3,0.7878774630271451,5,195.81418854913656
44,Germany,Female,12845.433137796008,Digital,9,0.8251435004746626,5,203.97815813420777
45,Germany,Male,20178.091892428816,Digital,2,0.8565895032989463,9,434.3448092642159
47,USA,Male,40341.01244422213,Traditional,11,0.8223000139465203,1,136.69560628024973
36,USA,Female,39563.48221972481,Traditional,5,0.8909020439269488,2,227.7978936021354
40,UK,Male,28343.24266259973,Traditional,11,0.8049235157025543,1,105.79187813727938
39,India,Male,38213.62755202427,Digital,2,0.7439152248240735,7,780.6860485157224
42,India,Female,25641.329915613263,Traditional,7,0.7453472304605612,1,182.7072360510169
49,USA,Male,25553.122379102988,Digital,11,0.8617205865938852,6,387.1630124261607
52,India,Male,18142.08051321967,Digital,10,0.850355098731055,4,338.49018972352866
65,USA,Female,80648.269604048,Digital,9,0.7177697965826558,1,278.04375610085003
40,Others,Female,22175.097018761357,Digital,7,0.7895245904782052,4,195.70074013900978
59,USA,Male,29526.356384416624,Traditional,12,0.7913403095688745,2,411.4188497187468
47,UK,Female,13843.955069627507,Traditional,5,0.7624233570851071,5,71.80723552273328
49,USA,Male,143385.78289944783,Digital,4,0.7294813472775731,5,990.1516088024795
56,UK,Female,12878.776255023524,Traditional,12,0.761319791720086,2,265.3596277244347
38,India,Female,26663.240761876776,Traditional,4,0.7523325719342522,1,57.15767396638802
53,Others,Female,27117.062414633754,Traditional,10,0.7306765767888439,2,12.68923331435365
51,Others,Female,29735.78503611221,Digital,8,0.8414532660082887,7,275.3731478891019
54,India,Male,53339.4312908851,Digital,10,0.8141473285371205,3,402.1013687683612
52,Others,Female,54382.85696631218,Digital,10,0.7767938669294024,5,368.4017400435074
74,Others,Female,28369.75318001568,Traditional,10,0.696471574408485,1,60.07810529368025
43,Others,Female,12990.64289558119,Digital,10,0.7850461945332591,5,181.05369596836374
44,Others,Male,19370.90423281247,Digital,10,0.8260527812290278,2,198.6540752364378
43,USA,Male,38537.277337546664,Digital,1,0.7631978010615516,4,589.1416592274435
44,UK,Female,61951.866810570675,Digital,5,0.7425017109693445,3,251.8975142695659
43,USA,Female,16425.04148209953,Traditional,2,0.7938488991349663,1,359.42964285670496
61,USA,Female,60279.86183721362,Traditional,11,0.8167534414043226,2,272.04905771351736
64,Others,Female,24099.760574785847,Traditional,9,0.7000034567113993,5,125.47001595153795
44,India,Female,50230.63485991786,Traditional,7,0.8677004568943276,2,237.66358932501933
41,Germany,Female,20931.335925877927,Digital,10,0.7375436471381595,4,238.01618744134248
54,Others,Male,14454.826981716258,Digital,8,0.7788608639676441,4,207.08483472955953
44,Others,Female,32062.30723401747,Digital,6,0.8590635516101225,2,218.50310981936067
56,Others,Female,30552.91915997536,Digital,9,0.8062679527808946,1,81.21910562958128
52,USA,Female,53717.47201459405,Digital,6,0.8548045717079972,7,662.2547656061288
34,USA,Female,32820.63756012032,Traditional,7,0.8776839480222847,2,295.92991158987417
65,India,Female,24478.589009107287,Digital,7,0.7270161982421158,5,428.3635907197065
67,USA,Female,15154.785120359662,Traditional,9,0.8451021952691432,2,154.62696761223896
43,USA,Male,49769.20718640327,Digital,11,0.8662743427092406,3,382.7172177331364
46,India,Male,40839.69684791067,Digital,8,0.7812097226086608,4,334.8684597076676
52,Germany,Male,13590.260610085048,Digital,1,0.7851892986724888,2,391.4753148615331
53,UK,Male,16826.548119931384,Digital,4,0.7043478092272644,5,135.29931730635477
56,India,Male,26162.5872619774,Digital,7,0.8390539725874867,2,278.3667905004488
70,UK,Male,10493.46313819693,Digital,11,0.6732565842324281,3,159.42502253367425
48,USA,Female,21952.227847136703,Digital,8,0.8484403907031683,1,279.1780247702712
42,USA,Female,18742.518336317215,Digital,7,0.729116529931715,3,324.45311178581835
36,Germany,Female,17921.5735799709,Digital,12,0.8695344350797722,3,324.9496794046163
42,UK,Female,15224.347748436548,Traditional,3,0.8198136717512171,1,0.0
49,Germany,Female,9764.391622890618,Traditional,4,0.8504483848807846,1,20.57157885057735
67,USA,Female,90831.39124437707,Digital,12,0.759361151458474,3,678.4730302935168
44,Others,Male,41203.16552489468,Traditional,7,0.7333273202403627,3,149.63179787169787
52,UK,Female,14920.483646834022,Traditional,8,0.7118188918088355,2,0.0
49,UK,Male,25240.640641522816,Traditional,7,0.8545601506112938,2,43.007850124551446
61,UK,Male,27139.148130070833,Digital,6,0.833147003453194,5,321.49451226613036
75,Others,Female,39956.35160374659,Digital,9,0.8349206523037136,4,270.74236915690335
44,UK,Female,14628.06886001934,Traditional,9,0.8145721185539421,1,0.0
45,UK,Female,38027.06385770024,Digital,11,0.8271935791294197,1,162.9818947221667
60,Others,Female,16748.221422710267,Traditional,7,0.7854167475716602,4,59.90044878686649
56,Germany,Female,11294.473315288513,Traditional,8,0.8185150316922215,6,28.335610457776916
68,India,Female,47454.82039269485,Digital,6,0.7571581530240106,6,535.9463082423506
55,Germany,Female,41998.081265249035,Digital,1,0.7828633450563657,3,488.0032530834716
46,India,Male,120501.75484953736,Digital,1,0.9521664747749703,3,841.7045022435557
55,USA,Female,18135.062091554515,Digital,6,0.8019460673466318,5,331.575979063656
61,UK,Female,31240.163653879416,Digital,2,0.7014189568571918,1,270.5994566148127
58,Others,Male,17945.584559309587,Digital,8,0.7795704997198025,4,208.4990324247804
55,Others,Female,32587.346742008045,Digital,1,0.7471238809553266,4,454.24829187437626
60,India,Female,15838.83844983653,Digital,2,0.8079609257357943,4,432.03360970431027
61,India,Male,17572.320079763096,Traditional,8,0.7555320443588168,2,111.07032467472246
63,USA,Female,22415.942344959538,Digital,12,0.7894084311721953,2,573.4677980948874
56,Others,Female,22913.511166656415,Traditional,6,0.7630079991864255,2,61.83002275044399
48,Others,Female,15985.852106922226,Traditional,12,0.8098592059098508,1,146.3687230936843
51,UK,Female,30623.62876905825,Digital,10,0.7686300587108432,1,187.46668971824369
62,Others,Female,36807.14670083567,Traditional,2,0.8178440036249519,1,297.6338303289528
41,Germany,Female,29726.339113581027,Digital,2,0.8974290729524361,5,413.14178559904116
53,UK,Male,49483.46339087775,Traditional,11,0.7422793891718512,1,3.3514450001666205
46,USA,Female,40675.38603803107,Digital,7,0.8361927606809235,4,416.6772300206625
50,India,Female,17980.025979544986,Digital,5,0.6773585118686557,2,293.96521151683936
62,UK,Male,43551.013615770775,Digital,5,0.7883614281342189,6,353.396324054105
51,UK,Male,16275.592666872728,Digital,8,0.8114452387975287,4,111.47480982100132
50,India,Female,52087.19175855881,Digital,12,0.76259936580808,1,484.50194443111855
36,Others,Male,48381.22519612625,Digital,12,0.7106303588496825,6,569.0711053825854
57,USA,Female,41514.95959667649,Digital,7,0.7980980110615066,6,424.6945778636299
56,India,Female,15636.851788248998,Digital,12,0.8766057698243144,5,577.7621240853476
71,UK,Male,13917.38304738885,Digital,9,0.7926775321658314,5,116.51749063784806
46,UK,Female,42675.15729094826,Digital,4,0.8279286861966805,6,421.35063611985834
52,UK,Female,20240.45608878902,Digital,10,0.8563440320880682,3,168.38993453577393
52,India,Male,34380.7425005837,Digital,4,0.923573727275297,5,389.80383814167897
65,USA,Male,48285.05233077784,Traditional,2,0.7473856181846588,3,514.2346501604758
49,UK,Male,31199.627388193734,Digital,3,0.7525444680223667,6,280.5494789025003
52,UK,Male,25321.26678963297,Traditional,1,0.7853882731191077,3,342.1740460927171
56,USA,Female,29766.263161441428,Digital,1,0.8307718319177159,7,764.4143031435844
51,Germany,Male,18838.64788294731,Traditional,7,0.683964920826716,5,113.8184348907603
45,India,Male,50737.19352646969,Digital,5,0.8326879464000362,1,291.79864661072
51,UK,Male,29050.319646282613,Digital,3,0.8074132027024047,2,238.24231967562937
60,Others,Male,19367.467408108838,Digital,7,0.7733027821999193,6,205.96705328248396
39,USA,Male,56756.261530975265,Digital,2,0.8212754974892643,5,707.441249382737
51,USA,Female,30975.382359182582,Digital,3,0.844482461618218,3,404.4541534921632
42,Germany,Male,14388.274928779414,Digital,1,0.8514010887944067,3,385.1434403149221
61,UK,Female,15070.804140495597,Traditional,8,0.8007381690526578,3,19.507823326554583
34,UK,Male,13502.492565229457,Digital,2,0.8163016498104494,9,437.2687794046508
44,Others,Male,19221.697377267737,Digital,7,0.8144160909591204,4,159.6925020216991
53,Others,Male,40817.334655490646,Traditional,11,0.8615598640323265,2,111.84615200489202
65,Others,Male,14727.214820760419,Digital,9,0.8190608107304914,2,154.6718854275029
49,India,Male,36304.71815822217,Traditional,6,0.832261164126145,3,195.00130218896373
44,India,Male,23792.375121774046,Digital,2,0.8446330274731845,5,571.0313350707264
68,India,Male,29007.525852967512,Traditional,2,0.8979282033478531,2,333.83240700994315
35,USA,Male,15528.68910548738,Digital,9,0.7707092570165343,2,209.92312596292948
28,UK,Female,19726.750468400387,Traditional,10,0.8812854346923612,1,0.0
54,India,Male,29989.794463118582,Traditional,8,0.923554988979049,3,210.12575620062555
44,Others,Female,28858.041617901974,Digital,9,0.7738978617129504,4,129.94576167616117
39,UK,Male,24628.02882946954,Digital,4,0.7891604928041591,2,89.9263266046103
57,UK,Female,12098.102940591374,Digital,4,0.7785774519455415,5,83.41788871867548
52,India,Male,56815.487234906366,Traditional,2,0.8328444203594533,2,426.5734366428459
44,USA,Male,36703.10473759706,Digital,10,0.7069161681957028,5,459.82462777588796
37,USA,Male,36485.19594311602,Digital,1,0.7750250938252413,2,596.8035461302825
58,India,Female,32888.35528565126,Digital,10,0.7863178911453762,3,401.5534834893572
56,USA,Female,25503.892957567645,Digital,4,0.7819452821732068,1,297.2013125053064
49,UK,Female,24560.657912594175,Digital,10,0.7814418764739735,5,241.67457245349135
68,Others,Female,27939.429615006455,Traditional,10,0.7755370210864124,6,162.34208838116902
39,Others,Male,9196.259960286732,Digital,11,0.8388692833243001,4,131.78919909009218
34,UK,Male,16824.97353116676,Traditional,8,0.8269122109450148,1,86.05210202371457
43,USA,Male,29085.400403197513,Digital,2,0.8851700472524394,4,597.2670817202091
49,Others,Female,25036.38142142202,Digital,12,0.8389966679282963,6,460.18263403460645
52,Others,Male,40000.83080332737,Digital,11,0.7451205444447413,8,332.2363029256173
47,USA,Female,22462.324112978273,Digital,8,0.7914981465235393,2,331.3466080732484
53,Germany,Female,17171.719192815093,Traditional,1,0.7861884085814422,1,254.2385543253573
37,India,Female,25570.587720410454,Traditional,1,0.8127619119214884,2,370.1465750079028
64,Others,Female,14753.508604133753,Digital,4,0.854662481978869,6,199.8397964506099
49,Others,Female,18516.30089286458,Digital,7,0.8092917529164386,4,167.3841658513181
61,USA,Male,48575.0944229217,Digital,9,0.8094245911483184,2,320.2381395128721
53,Others,Female,13004.909933340032,Traditional,5,0.800502094162484,2,46.52153193605522
54,UK,Female,27279.947775737768,Traditional,2,0.8405291995039639,1,173.23356474519846
55,Others,Male,9405.49042010582,Traditional,12,0.7715547415522057,1,311.34930881301716
54,India,Female,24954.167215220485,Digital,7,0.7271495110457146,1,301.5154802646826
56,Others,Female,18680.87122017655,Digital,11,0.8322289488105615,6,206.59656310487702
63,USA,Male,76335.61960410312,Digital,2,0.8187583574087737,9,1184.9647163259785
51,India,Male,28798.07880478673,Digital,9,0.8661709137573991,3,375.58103924410835
57,USA,Male,10991.124598131264,Digital,9,0.6786043891393573,6,278.7071569777947
49,Others,Female,8107.586818719758,Digital,3,0.7949825300072606,3,99.06707044855432
64,Others,Male,22404.448080977156,Digital,8,0.8053356776414589,3,52.84607393586205
43,Others,Male,29938.047075140184,Traditional,11,0.7244561020792029,1,0.0
68,Others,Male,26575.04585795197,Traditional,4,0.7956701823539832,5,166.2184392579183
49,USA,Female,35927.20766128678,Digital,3,0.8593461334117719,5,438.79933174758366
35,India,Male,59076.87889878676,Digital,1,0.9043057353866049,1,484.4146856337873
51,USA,Female,25226.984087786932,Digital,5,0.8491203449679332,4,368.2594242261421
43,USA,Female,51684.87094886623,Traditional,11,0.783776430941995,3,278.4600069471409
58,USA,Male,14609.94391012924,Traditional,4,0.8630757590235627,1,92.06825917072472
43,India,Female,21014.988319864435,Traditional,1,0.8455701308049682,3,365.7075655630682
45,India,Female,13385.728895841974,Traditional,10,0.775780471592858,2,291.5236670293551
31,USA,Male,28797.459711536823,Digital,8,0.770910199034983,1,271.1999620431843
45,USA,Female,32284.241131088616,Digital,8,0.7915748979735726,5,406.7021966377784
25,USA,Male,34979.44402001461,Digital,8,0.7474575487741562,6,486.04058228619203
34,Others,Female,22718.655097791747,Digital,3,0.7844604044472305,4,239.81599503083487
57,Germany,Female,13852.53232973129,Traditional,6,0.8243376460781601,1,2.556931885851723
57,Others,Male,20027.859891482847,Digital,12,0.851925363308563,1,375.4994959174154
54,India,Male,15626.78602707955,Digital,12,0.7810573949660505,6,532.7520103518466
40,India,Female,65321.70151605249,Digital,7,0.8694210434290203,1,314.79292026619584
49,Germany,Female,18924.01375396745,Traditional,9,0.8325052733417755,3,32.67336971568592
49,India,Male,25874.728780153997,Digital,5,0.8347826509463186,2,340.19235786520704
38,India,Female,73125.70842351751,Traditional,9,0.754049412300446,3,300.2910474524212
65,USA,Female,17753.568932880888,Digital,6,0.8903880110386785,5,350.2152529288871
58,USA,Female,18819.927316412224,Digital,10,0.8276682226010795,2,317.2515145628564
47,India,Female,19098.3065093886,Digital,10,0.7833666318551832,2,339.45715180553265
50,India,Male,31937.285071324284,Traditional,10,0.7745441381128311,3,273.12674719280466
52,UK,Male,27332.064474026356,Digital,4,0.784477392865009,3,135.9987705297819
29,USA,Male,47824.95446386056,Traditional,1,0.7490831227561133,3,522.3295647835281
47,USA,Male,119546.74756325845,Digital,1,0.8494150272174746,6,1204.284550947624
43,Others,Male,7152.976000231958,Digital,10,0.7542038954864797,3,153.91199467861014
39,USA,Male,44794.153276727884,Traditional,5,0.8144912419437429,1,182.8235946403542
47,India,Female,25006.718851990496,Digital,3,0.7775041376899308,7,417.4205808899594
67,Others,Male,16428.820606966405,Digital,5,0.8335398234459174,4,215.50463091927278
56,USA,Female,24235.6275904578,Traditional,5,0.8403352408130957,1,174.34037755758604
44,USA,Female,20974.86872562076,Digital,1,0.767804746879044,5,507.1731796860646
55,India,Female,76705.41045960279,Traditional,8,0.798306316712101,4,436.35085930010587
63,India,Male,50342.94512343354,Digital,5,0.7278304269202798,5,576.2892389254224
59,UK,Female,22283.415679687794,Digital,5,0.8850271587656908,5,144.23401996118224
50,Others,Male,43282.68182974326,Digital,9,0.8534001553464922,9,554.5581170350142
43,USA,Female,15509.385339838864,Traditional,8,0.7302230550151226,1,166.71587159021666
56,UK,Female,11323.635238350365,Digital,1,0.7566547897325661,5,290.3385469741034
53,India,Male,11119.785099250039,Traditional,3,0.793259083990083,1,200.72708646225095
58,USA,Female,23289.498692061123,Traditional,12,0.8019380360030741,1,337.7093422932229
56,UK,Female,23881.258409954822,Digital,7,0.7656974349736726,2,152.4518526034763
60,India,Female,34783.36022910733,Digital,1,0.7427536001147363,5,532.0499034784259
44,India,Female,35601.251247996755,Digital,1,0.8197515655433079,2,588.4694571625241
63,USA,Male,16316.574205022,Digital,5,0.8869742235259345,4,300.56126514180295
51,India,Female,49367.24760849729,Digital,9,0.8027332709202307,5,466.16373287734535
70,India,Female,37245.21902423482,Traditional,6,0.7854143897909439,6,383.0386908024832
43,Others,Male,31777.924854165653,Traditional,10,0.7801580293497067,3,139.60084873445894
67,USA,Female,12824.132408788133,Traditional,2,0.745163817467808,1,353.382417169692
51,India,Female,38607.83590253657,Traditional,11,0.7664007624254662,1,231.29485453162903
43,India,Female,18243.834898345172,Traditional,9,0.8568055540181831,1,166.95566870544636
45,Germany,Female,18057.896976819673,Digital,6,0.6964574996033606,2,140.52292137090436
46,UK,Male,28772.70429915794,Traditional,5,0.8035051661823651,3,46.282971189019094
54,UK,Female,23052.898828174708,Traditional,5,0.8013977333429678,4,145.04495640905506
